student_id,name,age,experience_level,learning_style,interests,course_id,course_name,category,difficulty_level,ratings,num_reviews,time_spent_on_course,completion_status,video_id,video_topic,video_duration,time_watched,skip_count,pause_count,disengagement_score
5c2877d7-e6e3-4567-9875-0316f6189047,Ethan Ibarra,18,Intermediate,Auditory,"JavaScript, Computer Vision, Penetration Testing",284b2fba-9b86-4219-8391-e25ac2f3b3e0,Artificial Intelligence A-Z,AI,Beginner,2.7,57,65,TRUE,878883b9-4818-4cdb-92a4-831c3c3e0136,Reinforcement Learning,497,483,5,0,0.12
80506bca-2e18-472f-8ae6-3803cf0d33f9,Larry Dodson,22,Beginner,Visual,"Ethical Hacking, AWS, Reinforcement Learning",11bbc6ac-1f29-41c5-8b90-7a485c88f967,Network Defense,Cybersecurity,Beginner,1.9,93,112,FALSE,e7865446-22b9-4c8a-b16a-4bcaecbb865c,Ethical Hacking,268,43,6,0,0.71
8a7b8d47-b7c3-4000-9414-435eae9b68ae,Ashley Garza,23,Intermediate,Auditory,"Natural Language Processing, AWS",000714d1-f7ca-46fa-b025-ee1ad82f71ab,Artificial Intelligence A-Z,AI,Intermediate,3.3,413,34,FALSE,a99fcc75-a162-4ba1-a777-e7251bf4c0a3,Computer Vision,207,42,3,1,0.63
1902071a-4222-4124-bfac-2fc360694d54,Kaitlin Le,41,Advanced,Visual,"JavaScript, Serverless Architecture",6abf41cd-44c3-43b2-a43f-90aab5837129,JavaScript Mastery,Web Development,Intermediate,2.5,346,61,TRUE,f8244bf1-bfad-42cd-a7ad-73e9337f3639,JavaScript,249,170,7,1,0.37
86d36c38-9203-4729-ba41-568e85ba2347,James Williams,43,Advanced,Visual,"Deep Learning, Network Security, Natural Language Processing",96618cb2-931f-4ec9-85c5-131ee7d0c37d,Statistics for ML,Data Science,Advanced,2.7,346,516,FALSE,b5cd6b78-56de-4945-9346-c8a0cf55b171,Data Analysis,377,149,4,8,0.58
44984c1e-265a-4c7f-bfda-578114340427,Ashley Castaneda PhD,49,Advanced,Visual,"Kubernetes, Node.js",4f5261d3-b91f-44f3-8da5-f3db2ddbfdac,React and Redux,Web Development,Advanced,1.9,229,444,FALSE,bded49cf-a2af-4556-8861-ee6b1dcc5009,React,362,47,7,3,0.78
5c150c8d-539c-4cd2-8560-5cb7d5f49952,Michael Arellano,45,Beginner,Reading/Writing,"Natural Language Processing, Node.js",cb85b47d-e89f-440a-8834-be4986cccbdc,JavaScript Mastery,Web Development,Beginner,2.0,89,453,FALSE,a301e228-22ba-46bf-aa85-d4b034244835,Node.js,162,22,1,4,0.66
d21179d7-e3c1-49f4-9d7d-77cef3d7a061,Jessica Acosta,31,Intermediate,Visual,"Ethical Hacking, React, AWS",324b895a-f275-4318-9878-33bb2b676cc7,Cybersecurity Fundamentals,Cybersecurity,Intermediate,2.5,172,112,FALSE,5df8a918-3a74-4475-8ea6-859ad9b91158,Cyber Threat Intelligence,149,20,8,0,0.77
fcbf245e-9980-4866-934d-d2073d62f47d,Steven Lin,24,Beginner,Visual,"Network Security, Computer Vision, React",d058736a-cb32-49c1-8cf3-9bb37141731c,Certified Ethical Hacker (CEH),Cybersecurity,Beginner,2.1,66,319,TRUE,c0215d98-4c63-4b36-8df4-0bb90ae22f7b,Cyber Threat Intelligence,491,329,7,1,0.38
e7a1b239-5d57-4095-b7ec-2c6177004dbb,Mr. Justin Nguyen,39,Advanced,Visual,"Network Security, Azure",7388f1af-78ad-4069-b5f0-ac842cea9c6d,Google Cloud Fundamentals,Cloud Computing,Intermediate,4.4,351,81,TRUE,2daf2ecd-69f4-4a68-abe5-befd4429eb70,Kubernetes,278,273,1,2,0.05
fd415974-89d5-484e-8836-9ecd849e1715,Mary Lamb,29,Beginner,Reading/Writing,"Azure, Statistics",6f3e868c-0ff1-4698-be9e-2a9bd4fa3485,Statistics for ML,Data Science,Beginner,3.3,142,338,FALSE,0a67f56c-4613-4cf5-be36-91629b2c0747,Statistics,419,132,4,6,0.62
d504fe1e-ba3e-4750-a60e-8d6b7de9802e,Donna Myers,21,Advanced,Visual,"Azure, Penetration Testing, Computer Vision",4645dfe3-06b5-4677-9aa8-80d493fbba98,NLP with Transformers,AI,Intermediate,3.1,385,224,FALSE,7ba58223-3cb5-4673-b8be-c6d0596d4300,Neural Networks,176,95,5,0,0.42
d29cd870-2c22-4f15-9dee-39ff6f977558,Judy Sullivan MD,43,Advanced,Visual,"AWS, Penetration Testing, Data Analysis",28e07f28-ce87-4889-86c3-ff444398fda6,Certified Ethical Hacker (CEH),Cybersecurity,Advanced,1.0,253,110,FALSE,1167c8e8-ac3f-4eb0-a8bb-6be7d309ac9b,Penetration Testing,454,44,6,5,0.8
7f59b72d-01cc-47d2-8c9f-845324f56357,Patricia Garrett,32,Advanced,Kinesthetic,"Data Analysis, Google Cloud, React",5b1b6e64-d72e-4675-af81-475e83e8579c,Backend APIs with Node.js,Web Development,Intermediate,4.1,53,483,TRUE,ac20b350-8441-419c-b4a4-0b59529a4ca0,Full Stack Development,316,272,7,7,0.31
5e2ad806-2e67-4e78-9d85-1e4f1c267694,James Green,27,Advanced,Kinesthetic,"React, Penetration Testing, Machine Learning",95f32998-137b-498a-8baa-1b9769be3c0d,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.1,30,394,FALSE,7887db38-9a90-4450-9833-e836a671d5dc,Cyber Threat Intelligence,198,77,5,0,0.53
052b8a04-ce88-4fba-bba8-47e6ffba548e,Shaun Vega,49,Advanced,Visual,"Penetration Testing, Data Analysis, Google Cloud",e768cf46-712e-4e4d-8f6b-280a4eaedfd7,Kubernetes for DevOps,Cloud Computing,Advanced,2.9,189,366,TRUE,3dbbc513-c839-470b-9353-b0a9d9743aa0,Google Cloud,123,121,4,6,0.15
f4f4e66a-57b0-44f7-b143-8c1f9fc00569,Heather Rodriguez,39,Intermediate,Kinesthetic,"Ethical Hacking, Data Analysis",5f12c3be-ee1a-43c6-b2e8-3f2957893901,Advanced Penetration Testing,Cybersecurity,Intermediate,2.7,323,484,FALSE,21046153-1497-411d-ad99-48dacfaad100,Ethical Hacking,490,158,0,2,0.49
f9411fb8-52be-4dc2-b479-ce5fa9866142,James Santana,44,Beginner,Visual,"Full Stack Development, Reinforcement Learning, Ethical Hacking",eddc2687-af73-4b4f-8804-aa367da74a88,Computer Vision with OpenCV,AI,Beginner,3.1,483,530,FALSE,d2a9778f-d63c-4347-a57a-1af147ab2c89,Computer Vision,453,55,8,1,0.79
50c02bcf-7497-4ed3-8811-21bf1d0d61ab,Pamela Long,38,Intermediate,Reading/Writing,"Reinforcement Learning, Big Data, Google Cloud",981f95ad-05de-438f-b0eb-961480c2b31b,Artificial Intelligence A-Z,AI,Intermediate,3.2,59,509,TRUE,a8ae0aae-276f-481e-a113-27b8b124eb8a,Natural Language Processing,430,305,1,4,0.26
0d69ff01-4a38-4da5-b3df-190dd45634c9,Matthew Jones,33,Advanced,Visual,"Network Security, Big Data, React",6040a03c-7134-49c0-8d6e-0b1a37978715,JavaScript Mastery,Web Development,Intermediate,3.5,202,239,FALSE,936fd78d-6b6c-4ec3-8efd-7c0e88a68f99,HTML & CSS,148,68,7,4,0.56
39614037-b3a1-4f34-ac35-33ada1c4651e,John George,19,Advanced,Kinesthetic,"Penetration Testing, Azure",2ceec5d2-7b62-46a5-bad2-875be6e8010d,Serverless Computing,Cloud Computing,Advanced,2.1,349,340,TRUE,61c1b74a-d06c-450b-8c62-497d63baba9b,Kubernetes,494,397,6,2,0.28
71ff84a8-b0cb-4d85-b477-865a7c721ea7,Kevin English,18,Beginner,Auditory,"Cyber Threat Intelligence, Kubernetes, Big Data",61bb5885-af05-4a0e-8e6e-7d6b82ac753d,Statistics for ML,Data Science,Beginner,1.5,483,274,FALSE,d51924cb-80c1-49fb-aa81-13647fdd4a74,Data Analysis,133,75,8,8,0.55
79c15b2c-d1b7-43aa-8c6f-7c6af41b11e6,Michelle Campbell,22,Advanced,Visual,"React, Google Cloud, Natural Language Processing",7a778a01-0b7a-4d5c-8539-2df218f74380,Neural Networks from Scratch,AI,Advanced,1.7,324,195,FALSE,ca5da623-7d65-4881-81bd-015308c61106,Natural Language Processing,237,20,7,3,0.81
674c1425-af27-4655-97d2-080f475c8524,David Evans,43,Intermediate,Visual,"Natural Language Processing, Google Cloud, Network Security",3e3db9cf-9216-4292-a1d8-0575b5f767af,Artificial Intelligence A-Z,AI,Intermediate,2.1,312,104,FALSE,0a3f73f7-6778-4f59-a8e5-3762159d60f5,Neural Networks,397,113,6,6,0.68
a1d2c766-5580-4532-a787-dec4398b8d7d,Ashley Moore,29,Intermediate,Kinesthetic,"Full Stack Development, Ethical Hacking, Neural Networks",d09f6768-424b-4aef-8203-afa12df232d5,React and Redux,Web Development,Beginner,3.1,59,414,TRUE,432516c1-7ceb-4acd-b1ef-97d7a7d50a8a,HTML & CSS,440,404,6,6,0.24
7f7aece5-669c-4f9d-851c-d12a5827b643,Megan Freeman DVM,44,Beginner,Visual,"Network Security, JavaScript, Computer Vision",476ba59c-f7e3-4840-b56e-3b6841f8fc46,Advanced Penetration Testing,Cybersecurity,Beginner,3.7,374,454,TRUE,2b13964d-1dac-4219-bf29-ce201665dc9a,Penetration Testing,347,246,7,3,0.37
a3d12c27-9624-42ad-b6cf-d5c6f06c5ed1,Stephanie Simmons,29,Advanced,Auditory,"JavaScript, Statistics, Cyber Threat Intelligence",db91b1c2-9beb-4aae-b741-3d9599fd71b4,Advanced Penetration Testing,Cybersecurity,Intermediate,2.1,309,466,FALSE,8bc859c0-9062-47b8-95b6-11780b7ec469,Penetration Testing,341,15,1,3,0.72
d3a557fd-1402-4469-a4d5-dcd623e42090,Nicole Mitchell,23,Advanced,Reading/Writing,"HTML & CSS, Ethical Hacking, Deep Learning",93179a11-c68f-4c5a-b213-e5c3bb2773ed,Data Science Bootcamp,Data Science,Intermediate,1.4,262,371,FALSE,733c6f98-1fd5-44db-8f0d-f0e59f3350e8,Machine Learning,220,22,0,9,0.72
1fd52c95-cd31-4e0b-b8cc-cf46e2f5f4a0,Brandon Tucker,45,Advanced,Kinesthetic,"Node.js, Cyber Threat Intelligence",0af485cf-be58-442b-ab46-e9d13bd0a690,JavaScript Mastery,Web Development,Intermediate,3.0,313,268,FALSE,7fa0d216-349e-47d7-8183-75a7b026e639,JavaScript,447,185,4,8,0.57
2265a7e6-22f0-4f38-9526-ff80942eb403,Daniel Ellison,18,Advanced,Auditory,"Node.js, Machine Learning, Neural Networks",2e740b11-ceb2-4b96-aa25-1505b58a6c9d,Computer Vision with OpenCV,AI,Intermediate,2.9,171,492,FALSE,59237885-841f-489d-bbe0-2b440985a824,Reinforcement Learning,300,39,4,9,0.78
5d06d454-aefe-44c0-97fc-9b5bfeb4267e,David Zimmerman,21,Advanced,Visual,"Neural Networks, Serverless Architecture, JavaScript",8432d479-8e36-4cdf-b699-c3991807d07f,Neural Networks from Scratch,AI,Advanced,2.3,242,342,FALSE,9aa9f29e-5a87-40fb-b0a6-3311be90294d,Natural Language Processing,283,41,9,7,0.85
90370cec-33ac-498b-925e-3aaed8677913,James Butler,36,Advanced,Reading/Writing,"Node.js, Network Security",13890340-3c8d-46f8-b05e-cdd3c00f5bbd,React and Redux,Web Development,Advanced,2.3,288,530,FALSE,a59962ff-0174-4bb8-bbbc-f89f00549993,HTML & CSS,188,51,0,1,0.52
665d06d6-f8ab-4270-b6ac-4cbc6eb289d0,David Hull,47,Intermediate,Visual,"Serverless Architecture, JavaScript, Reinforcement Learning",9b3a5c7e-e94d-4286-8a41-60a9ed868495,AWS Certified Solutions Architect,Cloud Computing,Beginner,4.1,389,418,TRUE,efedd473-36b2-4976-b97f-2bb8d4d7797f,AWS,477,426,1,8,0.17
9173d82c-70cf-4ecc-8c9c-da79608e74e3,Alan Brown,32,Advanced,Visual,"Full Stack Development, Deep Learning, Neural Networks",f86cb9b3-5d90-4c4a-8b7f-423320192835,Computer Vision with OpenCV,AI,Intermediate,2.0,383,537,FALSE,b5541dc2-3ab7-467e-a722-d1c8a677fe95,Neural Networks,211,80,5,1,0.54
96079e72-d671-44e4-98ea-d1e1168dc674,Eric Gross,19,Intermediate,Visual,"Azure, Penetration Testing",ec940c8f-43ea-4725-88d4-e8c61ba8097a,Kubernetes for DevOps,Cloud Computing,Intermediate,2.1,253,429,FALSE,790037cd-2c8f-4a63-b8c9-1b62b06982b7,Serverless Architecture,147,15,8,1,0.8
2170c333-8419-4794-bd81-10c7fc905168,Savannah Mendez,38,Beginner,Reading/Writing,"Full Stack Development, Azure",330935d7-263f-40b9-8f5a-eb87dfab593c,Kubernetes for DevOps,Cloud Computing,Beginner,3.4,129,492,FALSE,0497caa8-de1c-41cf-ade7-e187b228a1f1,Google Cloud,269,33,5,2,0.73
f0146837-e86c-4f76-9e2d-9c5e9b8c7e53,David Dominguez,45,Intermediate,Auditory,"Data Analysis, Ethical Hacking, Computer Vision",bc17b4d0-7dba-481f-a5b4-9ca5d23c0d84,Cybersecurity Fundamentals,Cybersecurity,Intermediate,4.4,358,62,TRUE,932ee629-9d86-430b-8f6d-fc73175cd9c3,Cyber Threat Intelligence,462,420,3,0,0.12
9f73c97a-9ab1-4613-994f-01417d030eaa,Sarah Rodriguez,46,Intermediate,Visual,"Data Analysis, Neural Networks",7c4d0d2f-54cd-40fd-a6fd-4b540419ba17,Artificial Intelligence A-Z,AI,Beginner,1.6,291,417,FALSE,0bac97bc-6a37-41b4-9e7c-a37852f6460a,Natural Language Processing,422,115,3,5,0.62
0c6be218-7ac9-447e-bf08-a330e39fd8ad,Christopher Watkins,30,Intermediate,Auditory,"Data Analysis, Full Stack Development, Network Security",8e3111f5-fbd2-4f72-8693-8ae79573fb13,React and Redux,Web Development,Intermediate,2.4,139,560,TRUE,16ced827-3fb8-437b-9850-55515c8def51,Full Stack Development,259,253,9,3,0.23
a62276ad-c111-41c3-b1fc-af5d356be815,Nicholas Ryan,34,Intermediate,Visual,"Kubernetes, Neural Networks, Ethical Hacking",0f038633-c58a-423c-9830-ddb13003bb8c,Computer Vision with OpenCV,AI,Beginner,4.5,281,444,TRUE,83df30a3-57e7-41bc-906f-55b1d0745da1,Neural Networks,133,116,0,7,0.16
c98cb87b-969d-4d66-8fb6-a9f257f4a4d1,Jacqueline Ward,34,Advanced,Visual,"Ethical Hacking, Machine Learning, Node.js",eeb2abe7-5907-43da-8eda-e0445324eddc,Full Stack Web Development,Web Development,Advanced,1.6,155,509,FALSE,63ce7156-218c-4f00-b104-01f6b9a35900,Node.js,445,107,8,6,0.75
fccf0d76-3d9b-4e42-8339-c764627011d4,Donna Johnson,33,Intermediate,Visual,"Data Analysis, Full Stack Development",b0e11ff3-a815-47ec-b133-58037c8042d2,Python for Data Science,Data Science,Beginner,3.2,318,121,FALSE,a6c67e51-1540-48e5-badd-065f96a0c18f,Data Analysis,131,66,5,9,0.54
9f7c6a76-ac5a-45ec-ae27-6b45f7c38fbe,Christie Robbins,43,Intermediate,Visual,"Azure, Reinforcement Learning, Big Data",b625fe4d-2f27-4978-8859-382f08a39510,Artificial Intelligence A-Z,AI,Intermediate,2.8,298,332,FALSE,b1e900f7-1a55-4bdb-b632-0b39d0837c3c,Neural Networks,444,297,8,5,0.44
a8c837a4-31e5-4f00-a23c-c2f271287280,Troy Fitzgerald,33,Intermediate,Reading/Writing,"Big Data, Network Security, React",852c875b-4a90-43e1-8460-e39b1c5f7cec,Network Defense,Cybersecurity,Intermediate,2.5,388,419,TRUE,97e7b840-f89d-4326-bf6e-f297d611b049,Penetration Testing,197,171,3,0,0.15
558313d7-13e2-4e2b-8060-be13908482a1,Michelle Bolton,35,Beginner,Visual,"Kubernetes, Node.js",7f5bbb26-6c0c-4506-a658-806b14f3c81c,Full Stack Web Development,Web Development,Beginner,2.1,19,189,FALSE,69f542ce-8ba2-4f37-871e-17b9f2f82b9f,Full Stack Development,63,42,8,6,0.45
7e14a790-e102-4b94-b111-81ede6bbc6c7,Erika Smith,39,Advanced,Auditory,"Ethical Hacking, JavaScript, AWS",fc782d5a-140b-405e-bd07-a504042b167b,Certified Ethical Hacker (CEH),Cybersecurity,Advanced,2.9,370,501,TRUE,5667a1c8-3c47-4557-91c9-0d4ff16caf9e,Ethical Hacking,358,311,7,0,0.23
06c0c4dd-29f8-4a22-8b9c-6a18050bc4be,Destiny Caldwell,34,Beginner,Reading/Writing,"Serverless Architecture, Node.js",e1aaa994-57e5-49f3-b423-69895d78d802,Kubernetes for DevOps,Cloud Computing,Beginner,2.9,65,171,FALSE,1ac19f64-d7d0-4ba0-84d0-f72b927c2f06,Kubernetes,224,95,4,0,0.48
5b7b2873-3e0c-4576-a4ee-b41d3c32750e,Kimberly Yates,29,Beginner,Auditory,"Ethical Hacking, HTML & CSS",d0b3205e-d0ff-4fb3-a449-4186132cc2dd,Network Defense,Cybersecurity,Beginner,1.9,236,452,FALSE,18851b38-ce3f-4367-aa44-6bd12095fb93,Penetration Testing,479,73,0,2,0.61
abd41b1e-43bc-4438-81ba-f446a3567f81,Whitney Lopez,25,Advanced,Auditory,"Google Cloud, Node.js, Statistics",4f46664d-ee4c-4bb7-bd53-dfbee224dbd2,Full Stack Web Development,Web Development,Advanced,1.9,182,118,FALSE,e4f9e9e6-a816-45ad-96b2-9d3e6decf0fe,Node.js,284,70,2,0,0.57
a8062725-189b-4e7c-adaf-0c4d230d8a12,Joseph Houston,38,Intermediate,Auditory,"Kubernetes, Network Security",8af5af03-03f3-495b-8a8e-d0a57c15e4ae,Cybersecurity Fundamentals,Cybersecurity,Beginner,3.1,221,468,FALSE,d1525a19-e01f-465d-8d7a-63b75729328b,Penetration Testing,373,149,1,3,0.47
483c1a51-e79e-4b5c-a94e-aba8366b2a31,Lisa Morgan,41,Advanced,Visual,"Natural Language Processing, Node.js",685f2e5e-34af-43db-95fd-1ff7bcb6a25e,Neural Networks from Scratch,AI,Advanced,3.6,154,345,FALSE,d06f1faf-6706-45de-92e2-0930a630bc34,Neural Networks,175,42,2,2,0.59
41e2d0b3-1920-49b4-b08c-9b41d8fff08c,Mrs. Belinda Martin,48,Beginner,Visual,"Natural Language Processing, Azure",b687a806-cd1b-43f3-aeb2-bfcfd7fc45e7,Kubernetes for DevOps,Cloud Computing,Beginner,1.7,105,493,FALSE,6cc75ded-58a6-44c7-81d6-62a3e7f1001f,Serverless Architecture,166,15,0,7,0.71
8f2cb906-2fa5-4adb-925b-1d73cf862620,Daniel Rojas,34,Advanced,Reading/Writing,"Google Cloud, HTML & CSS",8c1ed1fe-2dfe-46bb-b3c9-f113a0f1465a,Kubernetes for DevOps,Cloud Computing,Intermediate,3.2,248,248,FALSE,318e5013-de55-4f45-a26e-a04f1dfadc4f,AWS,375,209,4,6,0.45
ba5c7ae7-2d9b-4d82-a3a1-9546189f6227,Cody Roy,46,Advanced,Auditory,"Ethical Hacking, HTML & CSS",e0b1939d-d8d1-421d-b4fb-89aaf3fe6c3d,JavaScript Mastery,Web Development,Intermediate,2.1,425,275,FALSE,a5aa12c6-7462-43d6-a8a7-259b6d24fd50,Full Stack Development,465,181,2,7,0.54
19aa58d3-89bd-4014-8b89-6b181ce86154,Theodore Anderson,34,Advanced,Visual,"Network Security, Reinforcement Learning, Serverless Architecture",3dcd234b-238e-44ae-9dff-975b071a340b,Network Defense,Cybersecurity,Advanced,2.6,437,571,FALSE,1d223fc6-61a5-43db-995a-cd437481c810,Ethical Hacking,491,159,1,0,0.49
fc13ca12-b611-4311-a2ba-ab645332e497,Jimmy Parker,39,Beginner,Kinesthetic,"Statistics, Full Stack Development",0ed1aff6-ff18-48a7-bc9b-763b09980839,Backend APIs with Node.js,Web Development,Beginner,3.6,52,175,FALSE,4fa7d4d3-6f8d-4b09-b412-5a82171b410f,React,456,280,9,2,0.47
97230cc4-72d2-4700-bfee-36339ea0e865,Kristopher Garcia,37,Advanced,Reading/Writing,"Full Stack Development, Kubernetes",7d2a646a-e5e5-4fe5-b589-86168354cab4,Serverless Computing,Cloud Computing,Intermediate,3.1,465,61,TRUE,16c6c609-a3ac-490d-92bc-1584509a3268,Serverless Architecture,356,238,4,6,0.37
dd35e2d1-d574-4294-b6ac-fcfce07e8881,Guy Ross,47,Beginner,Reading/Writing,"AWS, Statistics, Penetration Testing",d0cff1ab-3de7-4210-b0b4-9d09fa53fc82,Python for Data Science,Data Science,Beginner,2.5,426,73,FALSE,22821137-ab34-4429-972f-53bda9651aa8,Big Data,96,41,3,7,0.53
cc44faa0-14d5-4843-85db-1613a22dfee7,Ricardo Miller,21,Beginner,Visual,"Node.js, Ethical Hacking",1f2762e6-dea7-48cf-b894-92cc93d962bb,Network Defense,Cybersecurity,Beginner,3.2,345,283,TRUE,8c2e603c-4d29-4271-861b-66813907e03d,Cyber Threat Intelligence,221,205,7,7,0.26
7defa0a0-b792-40a4-8170-445f880b64dc,Nathaniel Torres,24,Beginner,Reading/Writing,"Ethical Hacking, Google Cloud",863d7797-c12d-4b53-b010-fb77a4e5c743,Cybersecurity Fundamentals,Cybersecurity,Beginner,3.6,387,233,FALSE,5f749628-54c5-4493-bf56-942e294f5444,Penetration Testing,494,82,4,5,0.71
0257e49f-7348-4d11-98ae-c8fbdca2cc27,Timothy Vasquez,49,Beginner,Visual,"Machine Learning, Kubernetes",bcc8ed13-8684-4f0b-95d9-ae8ec5d7d8e7,Google Cloud Fundamentals,Cloud Computing,Beginner,3.3,191,548,TRUE,0e1f44b9-ff44-4232-929b-b3ecafff4ef6,Serverless Architecture,282,187,0,9,0.33
567a9c3f-1391-4f61-adb6-ee2bedfbd1bd,Michael Anderson,48,Advanced,Reading/Writing,"Ethical Hacking, JavaScript",e526b7fb-e817-4eee-8553-bedb693500a6,Certified Ethical Hacker (CEH),Cybersecurity,Advanced,3.9,246,405,TRUE,f68e30a0-7072-4d10-90b6-cf7f6159df14,Cyber Threat Intelligence,90,81,0,0,0.07
6990be8c-f118-456d-9785-7fc52d55c158,Elizabeth Sanchez DDS,24,Advanced,Visual,"Natural Language Processing, Ethical Hacking, Serverless Architecture",8991e7ad-655c-4024-9d14-afc76cc33894,Computer Vision with OpenCV,AI,Intermediate,2.5,199,136,FALSE,774ca9eb-58ea-4d46-9865-988e05f6a0b4,Reinforcement Learning,298,130,4,1,0.48
23a89c40-30ec-4705-98d9-eb7a025b7471,Brandy Mckinney,33,Intermediate,Reading/Writing,"Penetration Testing, Kubernetes, Reinforcement Learning",b005397d-9200-4f21-980c-fade60e1142d,Serverless Computing,Cloud Computing,Intermediate,2.5,265,483,TRUE,b9f405d8-5615-4484-9e2d-1d89a4378c71,Kubernetes,498,422,5,8,0.29
05db06cf-88b8-48ca-b47d-a8c8fc441d4d,Stacy Watts,37,Advanced,Visual,"Serverless Architecture, Data Analysis, Natural Language Processing",baf2bcb1-2da6-46fc-a0d3-fdea53816232,Google Cloud Fundamentals,Cloud Computing,Advanced,4.1,49,130,FALSE,cd018b65-2162-4cec-b7c5-402a91537265,Google Cloud,186,92,0,5,0.4
34c34cc8-d8ea-4a30-8997-1c263bbcca34,Stefanie Vasquez,31,Beginner,Visual,"Big Data, Azure",ab2169d9-b052-4c0b-97a1-5684cecff8dd,Serverless Computing,Cloud Computing,Beginner,1.9,482,100,FALSE,d6343237-22d4-4d60-95a4-4ac4b8e42aaa,Kubernetes,497,178,5,5,0.6
d49a98b6-e2e3-45e0-b3ae-37bfda715dbd,Paul Meyer,35,Intermediate,Auditory,"Azure, Reinforcement Learning",03ab14ba-91be-4b4c-a879-dcf3c998f98b,Artificial Intelligence A-Z,AI,Intermediate,3.6,269,187,TRUE,3e0af0f6-b387-4ff0-9294-69b70a639620,Neural Networks,71,59,7,5,0.31
9d9595fd-5c8f-4610-8de0-7898c2ae1e9f,Christopher Aguilar,44,Beginner,Reading/Writing,"HTML & CSS, Cyber Threat Intelligence, Neural Networks",b3154647-d89b-4413-9709-4f779896366c,Neural Networks from Scratch,AI,Beginner,2.5,184,214,TRUE,623d6f62-0f02-4352-83c1-05d51dfefb37,Natural Language Processing,294,230,4,2,0.25
7b88e868-fe4a-4b53-958f-427888077ff5,Peter Garcia,46,Beginner,Visual,"Ethical Hacking, Computer Vision, Statistics",847825c4-cbc3-4e78-8b3c-18a3a02ab646,Data Science Bootcamp,Data Science,Beginner,3.3,46,154,FALSE,1f04cbc8-1d4c-4362-84c9-fa5867062ce1,Statistics,185,126,9,5,0.45
aa449ed2-18b4-48c8-b8a9-b4b8c64be7cc,Ashley Johnson,21,Advanced,Visual,"Ethical Hacking, Neural Networks, Data Analysis",c5c63396-1755-4537-8837-c7da76b274a2,Cybersecurity Fundamentals,Cybersecurity,Advanced,2.5,385,499,FALSE,7eb92327-7591-420d-beba-065bb1d09b30,Penetration Testing,354,214,9,5,0.51
113cf036-3b81-4192-a424-7aa1e574d547,Anna Parker,43,Beginner,Visual,"Natural Language Processing, Full Stack Development",dc193fe5-c512-40e8-bbc6-fba1ad4d17ac,NLP with Transformers,AI,Beginner,3.9,165,343,TRUE,e06af3e4-bf8c-46da-81b4-4c3f6db53254,Computer Vision,423,383,6,1,0.2
57babc99-1bba-4baa-90cd-97cf8f918c36,Julie Garrett,40,Intermediate,Reading/Writing,"Computer Vision, Network Security, Azure",de3b95c3-6f34-40f6-8f37-aa953f70107a,Kubernetes for DevOps,Cloud Computing,Beginner,2.7,300,181,TRUE,f60dd42c-3969-495a-a064-ce1a83c777da,Azure,298,263,4,0,0.16
4ace6c1b-bb01-4e09-9418-be33bf059030,Garrett Wood,25,Intermediate,Visual,"AWS, Ethical Hacking, Reinforcement Learning",64977ad5-5c87-4a88-8f01-ace241face9c,Advanced Penetration Testing,Cybersecurity,Beginner,2.8,322,136,FALSE,7eba0335-55ff-43e6-b033-9c71f6754a96,Ethical Hacking,146,35,8,1,0.7
ea7d29a3-02be-4139-9a52-d5d8d1bc470f,Jeffrey Howard,33,Advanced,Kinesthetic,"Cyber Threat Intelligence, HTML & CSS, Data Analysis",8b1c7ce4-5ca9-4fe5-ac59-69b62c4d7253,Cybersecurity Fundamentals,Cybersecurity,Advanced,3.7,63,235,TRUE,ed1ce123-a6a7-4712-b40a-001cda4eb33b,Ethical Hacking,164,106,0,2,0.27
bb95ee01-d10f-4357-8c2d-ec2744e9ba22,Abigail Cummings,45,Advanced,Auditory,"Cyber Threat Intelligence, React",c4bcc12b-2073-4d8e-b0c0-39c5f149a71e,Network Defense,Cybersecurity,Intermediate,3.6,430,450,TRUE,3539ee5a-c7ce-4735-a001-4afde569816e,Cyber Threat Intelligence,347,214,4,0,0.35
c9f0d7d3-800e-4264-937d-bbdd6642de73,Cynthia Scott,29,Beginner,Visual,"AWS, JavaScript, Big Data",1d415991-94e6-4903-ad48-1a7ee79ec13b,React and Redux,Web Development,Beginner,3.7,128,369,FALSE,16735c78-b417-4b16-97e3-c5802084c428,JavaScript,254,64,2,5,0.61
e7a1b239-5d57-4095-b7ec-2c6177004dbb,Mr. Justin Nguyen,39,Beginner,Visual,"Google Cloud, Ethical Hacking",45490db2-7e4e-4538-9591-7a6341cf4b09,Certified Ethical Hacker (CEH),Cybersecurity,Beginner,3.5,349,37,TRUE,4568f98c-2d19-4ddd-abd0-cca8488d6d70,Ethical Hacking,437,286,0,3,0.27
5ac466a7-2ec4-4fc6-9ae7-427ab87d7a1e,James Wallace,34,Advanced,Visual,"Reinforcement Learning, Full Stack Development",4db969ef-9219-485b-ad16-57698ce1051b,JavaScript Mastery,Web Development,Intermediate,2.4,320,410,FALSE,776a7b7c-9c47-4b3d-84df-f2f0724814c9,React,349,68,3,4,0.66
